%OpenBCI Raw EEG Data % %Sample Rate = 250.0 Hz %First Column = SampleIndex %Other Columns = EEG data in microvolts
-15, -979.92, 102.89, -2314.32, -3756.84, -575.13, -4393.97, 55.41, -3202.54
-14, -960.63, 114.02, -2292.69, -3719.37, -562.50, -4353.23, 61.44, -3175.24
-13, -958.31, 106.15, -2283.03, -3696.64, -564.09, -4327.16, 56.46, -3157.70
-12, -939.64, 109.70, -2261.37, -3663.14, -555.40, -4290.06, 63.81, -3129.96
-11, -927.89, 109.43, -2247.36, -3640.88, -555.06, -4259.24, 61.00, -3109.73
-10, -927.71, 103.80, -2181.22, -3544.43, -533.94, -4146.29, 62.47, -3023.41
-9, -901.11, 103.89, -2154.89, -3500.37, -523.77, -4086.35, 65.87, -2977.34
-8, -893.56, 102.04, -2132.07, -3483.21, -529.49, -4063.26, 62.88, -2962.61
-7, -888.37, 107.58, -2125.87, -3444.78, -512.79, -4024.39, 66.74, -2931.43
-6, -889.93, 88.29, -2103.99, -3428.96, -517.53, -4008.23, 63.95, -2920.01
-5, -872.59, 95.17, -2088.79, -3389.33, -500.88, -3961.85, 68.24, -2885.86
-4, -873.48, 93.23, -2076.39, -3377.12, -511.88, -3949.24, 56.28, -2878.08
-3, -858.62, 98.01, -2062.93, -3340.27, -494.71, -3906.82, 65.29, -2846.61
-2, -862.49, 90.48, -2047.24, -3330.97, -502.44, -3890.07, 60.37, -2834.11
-1, -847.00, 89.45, -2014.92, -3281.28, -488.32, -3829.55, 70.01, -2786.08
0, -829.32, 99.26, -2002.63, -3244.76, -469.63, -3790.79, 79.19, -2754.63
-29, -836.04, 85.50, -1989.13, -3237.65, -483.31, -3778.65, 69.49, -2748.03
-28, -820.76, 87.42, -1971.96, -3202.22, -470.88, -3738.24, 75.46, -2719.22
-27, -829.25, 78.52, -1959.22, -3187.18, -479.47, -3719.73, 64.89, -2708.87
-26, -812.22, 87.55, -1941.79, -3153.23, -465.90, -3679.68, 68.28, -2680.82
-25, -803.70, 88.47, -1926.76, -3135.32, -467.60, -3660.10, 60.91, -2669.09
-24, -793.78, 95.49, -1906.74, -3098.60, -447.82, -3621.68, 72.17, -2638.06
-23, -795.25, 86.50, -1897.73, -3083.31, -449.23, -3607.06, 65.33, -2624.21
-22, -786.78, 88.51, -1876.00, -3055.84, -438.70, -3574.33, 67.28, -2604.40
-21, -785.51, 81.58, -1866.93, -3033.96, -439.97, -3550.37, 61.94, -2588.06
